County_State,Number_Insured,NInsured_CI_LowerBound,NInsured_CI_UpperBound,Number_Uninsured,NUninsured_CI_LowerBound,NUninsured_CI_UpperBound,time,State_Code,County_Code
"osceola, fl",190176,186136,194216,68942,64902,72982,2013,12,097
"palm beach, fl",780000,770858,789142,266098,256956,275240,2013,12,099
"pasco, fl",289347,285371,293323,76866,72890,80842,2013,12,101
"pinellas, fl",554334,547751,560917,155468,148885,162051,2013,12,103
"polk, fl",375666,370078,381254,117282,111694,122870,2013,12,105
"putnam, fl",42717,41768,43666,13895,12946,14844,2013,12,107
"st. johns, fl",143584,141729,145439,26470,24615,28325,2013,12,109
"st. lucie, fl",164852,161616,168088,56655,53419,59891,2013,12,111
"santa rosa, fl",108339,106640,110038,24273,22574,25972,2013,12,113
"sarasota, fl",197397,194118,200676,59735,56456,63014,2013,12,115
"seminole, fl",300499,296272,304726,72344,68117,76571,2013,12,117
"sumter, fl",35560,34928,36192,7929,7297,8561,2013,12,119
"suwannee, fl",24510,23929,25091,7801,7220,8382,2013,12,121
"taylor, fl",12424,12167,12681,3012,2755,3269,2013,12,123
"union, fl",7483,7351,7615,1441,1309,1573,2013,12,125
"volusia, fl",286868,282241,291495,90557,85930,95184,2013,12,127
"wakulla, fl",19271,18900,19642,4217,3846,4588,2013,12,129
"walton, fl",35659,34860,36458,11485,10686,12284,2013,12,131
"washington, fl",14315,14029,14601,3592,3306,3878,2013,12,133
"appling, ga",11680,11414,11946,3660,3394,3926,2013,13,001
"atkinson, ga",4931,4759,5103,2384,2212,2556,2013,13,003
"bacon, ga",7029,6846,7212,2408,2225,2591,2013,13,005
"baker, ga",2143,2083,2203,647,587,707,2013,13,007
"baldwin, ga",28314,27676,28952,6671,6033,7309,2013,13,009
"banks, ga",11995,11721,12269,3660,3386,3934,2013,13,011
"barrow, ga",49576,48608,50544,14213,13245,15181,2013,13,013
"bartow, ga",69207,67895,70519,19050,17738,20362,2013,13,015
"ben hill, ga",11664,11394,11934,3104,2834,3374,2013,13,017
"berrien, ga",12180,11874,12486,3844,3538,4150,2013,13,019
"bibb, ga",101944,100151,103737,26909,25116,28702,2013,13,021
"bleckley, ga",7857,7704,8010,1657,1504,1810,2013,13,023
"brantley, ga",11929,11633,12225,3828,3532,4124,2013,13,025
"brooks, ga",9518,9280,9756,3233,2995,3471,2013,13,027
"bryan, ga",25137,24723,25551,4735,4321,5149,2013,13,029
"bulloch, ga",46106,44895,47317,13028,11817,14239,2013,13,031
"burke, ga",15754,15417,16091,4008,3671,4345,2013,13,033
"butts, ga",14060,13768,14352,3719,3427,4011,2013,13,035
"calhoun, ga",3121,3038,3204,990,907,1073,2013,13,037
"camden, ga",36651,35976,37326,7518,6843,8193,2013,13,039
"candler, ga",6820,6648,6992,2214,2042,2386,2013,13,043
"carroll, ga",76255,74781,77729,19412,17938,20886,2013,13,045
"catoosa, ga",45368,44571,46165,9825,9028,10622,2013,13,047
"charlton, ga",6890,6740,7040,1724,1574,1874,2013,13,049
"chatham, ga",179698,176710,182686,49964,46976,52952,2013,13,051
"chattahoochee, ga",7759,7570,7948,1354,1165,1543,2013,13,053
"chattooga, ga",15496,15171,15821,4360,4035,4685,2013,13,055
"cherokee, ga",159381,156994,161768,37872,35485,40259,2013,13,057
"clarke, ga",75627,73687,77567,23386,21446,25326,2013,13,059
"clay, ga",1812,1764,1860,515,467,563,2013,13,061
"clayton, ga",177043,173552,180534,62707,59216,66198,2013,13,063
"clinch, ga",4366,4251,4481,1437,1322,1552,2013,13,065
"cobb, ga",497037,491040,503034,133815,127818,139812,2013,13,067
"coffee, ga",26030,25387,26673,8993,8350,9636,2013,13,069
"colquitt, ga",28349,27636,29062,11153,10440,11866,2013,13,071
"columbia, ga",101246,99885,102607,17886,16525,19247,2013,13,073
"cook, ga",11073,10803,11343,3513,3243,3783,2013,13,075
"coweta, ga",96901,95496,98306,19555,18150,20960,2013,13,077
"crawford, ga",8259,8076,8442,2245,2062,2428,2013,13,079
"crisp, ga",15424,15059,15789,4136,3771,4501,2013,13,081
"dade, ga",10315,10097,10533,2578,2360,2796,2013,13,083
"dawson, ga",14544,14228,14860,4103,3787,4419,2013,13,085
"decatur, ga",17430,17044,17816,5066,4680,5452,2013,13,087
"dekalb, ga",490240,483977,496503,139244,132981,145507,2013,13,089
"dodge, ga",13089,12809,13369,3399,3119,3679,2013,13,091
"dooly, ga",7787,7588,7986,2523,2324,2722,2013,13,093
"dougherty, ga",62104,60876,63332,15933,14705,17161,2013,13,095
"douglas, ga",95906,94114,97698,25649,23857,27441,2013,13,097
"early, ga",6897,6750,7044,1717,1570,1864,2013,13,099
"echols, ga",2384,2292,2476,1210,1118,1302,2013,13,101
"effingham, ga",40280,39614,40946,8060,7394,8726,2013,13,103
"elbert, ga",12579,12299,12859,3354,3074,3634,2013,13,105
"emanuel, ga",14343,14011,14675,4225,3893,4557,2013,13,107
"evans, ga",6703,6532,6874,2148,1977,2319,2013,13,109
"fannin, ga",13393,13040,13746,4513,4160,4866,2013,13,111
"fayette, ga",77557,76649,78465,12683,11775,13591,2013,13,113
"floyd, ga",60568,59387,61749,17529,16348,18710,2013,13,115
"forsyth, ga",147421,145841,149001,24639,23059,26219,2013,13,117
"franklin, ga",13507,13197,13817,4008,3698,4318,2013,13,119
"fulton, ga",671491,663715,679267,179192,171416,186968,2013,13,121
"gilmer, ga",16176,15738,16614,6350,5912,6788,2013,13,123
"glascock, ga",2112,2067,2157,478,433,523,2013,13,125
"glynn, ga",52773,51726,53820,14203,13156,15250,2013,13,127
"gordon, ga",35938,35099,36777,12171,11332,13010,2013,13,129
"grady, ga",15301,14904,15698,5905,5508,6302,2013,13,131
"greene, ga",9357,9152,9562,2728,2523,2933,2013,13,133
"gwinnett, ga",595068,587380,602756,183786,176098,191474,2013,13,135
"habersham, ga",25989,25431,26547,7868,7310,8426,2013,13,137
"hall, ga",121255,118964,123546,39402,37111,41693,2013,13,139
"hancock, ga",4732,4614,4850,1247,1129,1365,2013,13,141
"haralson, ga",19390,19011,19769,4629,4250,5008,2013,13,143
"harris, ga",22947,22623,23271,4054,3730,4378,2013,13,145
"hart, ga",15757,15413,16101,4134,3790,4478,2013,13,147
"heard, ga",7793,7630,7956,1975,1812,2138,2013,13,149
"henry, ga",155652,153356,157948,33487,31191,35783,2013,13,151
"houston, ga",106060,104340,107780,23244,21524,24964,2013,13,153
"irwin, ga",5614,5488,5740,1533,1407,1659,2013,13,155
"jackson, ga",42054,41292,42816,10686,9924,11448,2013,13,157
"jasper, ga",8974,8762,9186,2617,2405,2829,2013,13,159
"jeff davis, ga",9914,9674,10154,2945,2705,3185,2013,13,161
"jefferson, ga",10511,10277,10745,2869,2635,3103,2013,13,163
"jenkins, ga",5086,4949,5223,1710,1573,1847,2013,13,165
"johnson, ga",5294,5174,5414,1426,1306,1546,2013,13,167
"jones, ga",19804,19448,20160,4304,3948,4660,2013,13,169
"lamar, ga",11166,10898,11434,3011,2743,3279,2013,13,171
"lanier, ga",7057,6867,7247,1973,1783,2163,2013,13,173
"laurens, ga",32213,31597,32829,7718,7102,8334,2013,13,175
"lee, ga",21187,20832,21542,4099,3744,4454,2013,13,177
"liberty, ga",47318,46405,48231,9838,8925,10751,2013,13,179
"lincoln, ga",4871,4757,4985,1323,1209,1437,2013,13,181
"long, ga",11314,10973,11655,3805,3464,4146,2013,13,183
"lowndes, ga",75829,74312,77346,19159,17642,20676,2013,13,185
"lumpkin, ga",18492,18029,18955,5481,5018,5944,2013,13,187
"mcduffie, ga",14626,14329,14923,3516,3219,3813,2013,13,189
"mcintosh, ga",8545,8340,8750,2462,2257,2667,2013,13,191
"macon, ga",7521,7321,7721,2661,2461,2861,2013,13,193
"madison, ga",18423,18031,18815,5354,4962,5746,2013,13,195
"marion, ga",5455,5308,5602,1716,1569,1863,2013,13,197
"meriwether, ga",13771,13476,14066,3584,3289,3879,2013,13,199
"miller, ga",3699,3611,3787,1020,932,1108,2013,13,201
"mitchell, ga",14016,13711,14321,3741,3436,4046,2013,13,205
"monroe, ga",17767,17439,18095,3940,3612,4268,2013,13,207
"montgomery, ga",5320,5181,5459,1703,1564,1842,2013,13,209
"morgan, ga",11592,11359,11825,2994,2761,3227,2013,13,211
"murray, ga",26017,25408,26626,8292,7683,8901,2013,13,213
"muscogee, ga",138911,136476,141346,34768,32333,37203,2013,13,215
"newton, ga",71078,69809,72347,18370,17101,19639,2013,13,217
"oconee, ga",24768,24416,25120,4555,4203,4907,2013,13,219
"oglethorpe, ga",9138,8919,9357,2869,2650,3088,2013,13,221
"paulding, ga",109106,107415,110797,24094,22403,25785,2013,13,223
"peach, ga",17330,16904,17756,5051,4625,5477,2013,13,225
"pickens, ga",18721,18346,19096,4939,4564,5314,2013,13,227
"pierce, ga",12301,12028,12574,3693,3420,3966,2013,13,229
"pike, ga",12207,11982,12432,2902,2677,3127,2013,13,231
"polk, ga",26802,26196,27408,8258,7652,8864,2013,13,233
"pulaski, ga",6379,6225,6533,1898,1744,2052,2013,13,235
"putnam, ga",12869,12569,13169,4014,3714,4314,2013,13,237
"quitman, ga",1331,1292,1370,446,407,485,2013,13,239
"rabun, ga",8487,8242,8732,3626,3381,3871,2013,13,241
"randolph, ga",4417,4315,4519,1117,1015,1219,2013,13,243
"richmond, ga",137401,135119,139683,31527,29245,33809,2013,13,245
"rockdale, ga",58804,57651,59957,16800,15647,17953,2013,13,247
"schley, ga",3417,3334,3500,941,858,1024,2013,13,249
"screven, ga",9277,9078,9476,2410,2211,2609,2013,13,251
"seminole, ga",5491,5359,5623,1571,1439,1703,2013,13,253
"spalding, ga",42673,41819,43527,10677,9823,11531,2013,13,255
"stephens, ga",16788,16454,17122,3912,3578,4246,2013,13,257
"stewart, ga",2664,2594,2734,751,681,821,2013,13,259
"sumter, ga",20086,19619,20553,5481,5014,5948,2013,13,261
"talbot, ga",4086,3984,4188,1180,1078,1282,2013,13,263
"taliaferro, ga",999,968,1030,341,310,372,2013,13,265
"tattnall, ga",13179,12837,13521,4709,4367,5051,2013,13,267
"taylor, ga",5464,5337,5591,1487,1360,1614,2013,13,269
"telfair, ga",8408,8212,8604,2220,2024,2416,2013,13,271
"terrell, ga",5713,5583,5843,1586,1456,1716,2013,13,273
"thomas, ga",29673,29065,30281,7547,6939,8155,2013,13,275
"tift, ga",25306,24698,25914,8186,7578,8794,2013,13,277
"toombs, ga",17771,17373,18169,5366,4968,5764,2013,13,279
"towns, ga",4907,4773,5041,1695,1561,1829,2013,13,281
"treutlen, ga",4331,4226,4436,1175,1070,1280,2013,13,283
"troup, ga",47423,46535,48311,10741,9853,11629,2013,13,285
"turner, ga",4874,4748,5000,1528,1402,1654,2013,13,287
"twiggs, ga",5418,5288,5548,1472,1342,1602,2013,13,289
"union, ga",11111,10825,11397,3688,3402,3974,2013,13,291
"upson, ga",17765,17405,18125,4156,3796,4516,2013,13,293
"walker, ga",45016,44150,45882,11484,10618,12350,2013,13,295
"walton, ga",58575,57529,59621,14875,13829,15921,2013,13,297
"ware, ga",22318,21847,22789,5945,5474,6416,2013,13,299
"warren, ga",3544,3460,3628,933,849,1017,2013,13,301
"washington, ga",12920,12652,13188,3153,2885,3421,2013,13,303
"wayne, ga",19010,18610,19410,4889,4489,5289,2013,13,305
"webster, ga",1710,1664,1756,502,456,548,2013,13,307
"wheeler, ga",3397,3310,3484,1021,934,1108,2013,13,309
"white, ga",17059,16666,17452,4742,4349,5135,2013,13,311
"whitfield, ga",64948,63389,66507,24515,22956,26074,2013,13,313
"wilcox, ga",4438,4331,4545,1291,1184,1398,2013,13,315
"wilkes, ga",6143,5999,6287,1744,1600,1888,2013,13,317
"wilkinson, ga",6196,6069,6323,1561,1434,1688,2013,13,319
"worth, ga",13877,13562,14192,3973,3658,4288,2013,13,321
"hawaii, hi",142096,140582,143610,17063,15549,18577,2013,15,001
"honolulu, hi",746762,744208,749316,53494,50940,56048,2013,15,003
"kauai, hi",52698,52131,53265,4996,4429,5563,2013,15,007
"maui, hi",123502,122267,124737,12536,11301,13771,2013,15,009
"ada, id",305852,302748,308956,51810,48706,54914,2013,16,001
"adams, id",2169,2105,2233,707,643,771,2013,16,003
"bannock, id",59890,58943,60837,11378,10431,12325,2013,16,005
"bear lake, id",3854,3768,3940,926,840,1012,2013,16,007
"benewah, id",5575,5448,5702,1539,1412,1666,2013,16,009
"bingham, id",30448,29811,31085,8718,8081,9355,2013,16,011
"blaine, id",13614,13274,13954,4485,4145,4825,2013,16,013
"boise, id",4229,4133,4325,1141,1045,1237,2013,16,015
"bonner, id",25417,24892,25942,6682,6157,7207,2013,16,017
"bonneville, id",77171,75948,78394,16912,15689,18135,2013,16,019
"boundary, id",6551,6384,6718,2070,1903,2237,2013,16,021
"butte, id",1719,1679,1759,397,357,437,2013,16,023
"camas, id",598,578,618,246,226,266,2013,16,025
"canyon, id",135278,133104,137452,36084,33910,38258,2013,16,027
"caribou, id",4669,4582,4756,941,854,1028,2013,16,029
"cassia, id",15214,14841,15587,4694,4321,5067,2013,16,031
"clark, id",439,417,461,288,266,310,2013,16,033
"clearwater, id",4696,4596,4796,1189,1089,1289,2013,16,035
"custer, id",2544,2476,2612,754,686,822,2013,16,037
"elmore, id",17520,17070,17970,4887,4437,5337,2013,16,039
"franklin, id",9050,8867,9233,2007,1824,2190,2013,16,041
"fremont, id",7812,7606,8018,2642,2436,2848,2013,16,043
"gem, id",10089,9853,10325,2949,2713,3185,2013,16,045
"gooding, id",9011,8749,9273,3493,3231,3755,2013,16,047
"idaho, id",9195,8978,9412,2649,2432,2866,2013,16,049
"jefferson, id",19156,18759,19553,4743,4346,5140,2013,16,051
"jerome, id",14203,13804,14602,5407,5008,5806,2013,16,053
"kootenai, id",97562,96015,99109,22201,20654,23748,2013,16,055
"latah, id",25951,25424,26478,4955,4428,5482,2013,16,057
"lemhi, id",4486,4380,4592,1148,1042,1254,2013,16,059
"lewis, id",2286,2229,2343,669,612,726,2013,16,061
"lincoln, id",3281,3172,3390,1346,1237,1455,2013,16,063
"madison, id",28807,28114,29500,5588,4895,6281,2013,16,065
"minidoka, id",12793,12461,13125,4241,3909,4573,2013,16,067
"nez perce, id",27032,26606,27458,4910,4484,5336,2013,16,069
"oneida, id",2773,2710,2836,684,621,747,2013,16,071
"owyhee, id",6558,6344,6772,2953,2739,3167,2013,16,073
"payette, id",14511,14176,14846,4172,3837,4507,2013,16,075
"power, id",4970,4838,5102,1642,1510,1774,2013,16,077
"shoshone, id",8214,8060,8368,1721,1567,1875,2013,16,079
"teton, id",6813,6603,7023,2615,2405,2825,2013,16,081
"twin falls, id",53080,52029,54131,14300,13249,15351,2013,16,083
"valley, id",6079,5944,6214,1487,1352,1622,2013,16,085
"washington, id",5700,5546,5854,1935,1781,2089,2013,16,087
"adams, il",48235,47698,48772,5708,5171,6245,2013,17,001
"alexander, il",5047,4959,5135,814,726,902,2013,17,003
"bond, il",11288,11140,11436,1443,1295,1591,2013,17,005
"boone, il",39745,39158,40332,6687,6100,7274,2013,17,007
"brown, il",3515,3469,3561,408,362,454,2013,17,009
"bureau, il",23781,23477,24085,3546,3242,3850,2013,17,011
"calhoun, il",3410,3359,3461,521,470,572,2013,17,013
"carroll, il",9898,9753,10043,1535,1390,1680,2013,17,015
"cass, il",9413,9250,9576,1753,1590,1916,2013,17,017
"champaign, il",146921,145071,148771,21141,19291,22991,2013,17,019
"christian, il",23684,23394,23974,3072,2782,3362,2013,17,021
"clark, il",11645,11491,11799,1539,1385,1693,2013,17,023
"clay, il",9626,9488,9764,1357,1219,1495,2013,17,025
"clinton, il",27293,27017,27569,2896,2620,3172,2013,17,027
"coles, il",36520,35864,37176,5592,4936,6248,2013,17,029
"cook, il",3679149,3663987,3694311,830122,814960,845284,2013,17,031
"crawford, il",13012,12843,13181,1719,1550,1888,2013,17,033
"cumberland, il",7969,7866,8072,1046,943,1149,2013,17,035
"dekalb, il",75912,74835,76989,11308,10231,12385,2013,17,037
"de witt, il",12026,11887,12165,1393,1254,1532,2013,17,039
"douglas, il",13894,13658,14130,2703,2467,2939,2013,17,041
"dupage, il",712362,707800,716924,85643,81081,90205,2013,17,043
"edgar, il",12608,12440,12776,1715,1547,1883,2013,17,045
"edwards, il",4807,4742,4872,630,565,695,2013,17,047
"effingham, il",25719,25438,26000,2893,2612,3174,2013,17,049
"fayette, il",14427,14210,14644,2356,2139,2573,2013,17,051
"ford, il",9836,9720,9952,1196,1080,1312,2013,17,053
"franklin, il",27320,26932,27708,4229,3841,4617,2013,17,055
"fulton, il",23716,23399,24033,3491,3174,3808,2013,17,057
"gallatin, il",3655,3595,3715,566,506,626,2013,17,059
"greene, il",9567,9433,9701,1418,1284,1552,2013,17,061
"grundy, il",39530,39132,39928,4274,3876,4672,2013,17,063
"hamilton, il",5810,5720,5900,889,799,979,2013,17,065
"hancock, il",12633,12448,12818,1964,1779,2149,2013,17,067
"hardin, il",2802,2759,2845,435,392,478,2013,17,069
"henderson, il",4687,4616,4758,712,641,783,2013,17,071
"henry, il",35884,35479,36289,4392,3987,4797,2013,17,073
"iroquois, il",20039,19773,20305,2995,2729,3261,2013,17,075
"jackson, il",42156,41399,42913,6916,6159,7673,2013,17,077
"jasper, il",6861,6765,6957,989,893,1085,2013,17,079
"jefferson, il",26336,25988,26684,3786,3438,4134,2013,17,081
"jersey, il",16318,16131,16505,1878,1691,2065,2013,17,083
"jo daviess, il",14791,14580,15002,2310,2099,2521,2013,17,085
"johnson, il",7647,7536,7758,1158,1047,1269,2013,17,087
"kane, il",386714,382685,390743,72499,68470,76528,2013,17,089
"kankakee, il",81148,80230,82066,11356,10438,12274,2013,17,091
"kendall, il",98342,97452,99232,9884,8994,10774,2013,17,093
"knox, il",33972,33526,34418,4898,4452,5344,2013,17,095
"lake, il",525193,521140,529246,76792,72739,80845,2013,17,097
"la salle, il",79636,78691,80581,11444,10499,12389,2013,17,099
"lawrence, il",10098,9955,10241,1409,1266,1552,2013,17,101
"lee, il",23475,23188,23762,3021,2734,3308,2013,17,103
"livingston, il",26089,25810,26368,2927,2648,3206,2013,17,105
"logan, il",18861,18646,19076,2125,1910,2340,2013,17,107
"mcdonough, il",20605,20215,20995,3348,2958,3738,2013,17,109
"mchenry, il",239855,237879,241831,29551,27575,31527,2013,17,111
"mclean, il",131769,130521,133017,13597,12349,14845,2013,17,113
"macon, il",78348,77543,79153,9339,8534,10144,2013,17,115
"macoupin, il",33331,32919,33743,4515,4103,4927,2013,17,117
"madison, il",201519,199662,203376,22822,20965,24679,2013,17,119
"marion, il",27490,27140,27840,3891,3541,4241,2013,17,121
"marshall, il",8465,8361,8569,1053,949,1157,2013,17,123
"mason, il",9897,9768,10026,1369,1240,1498,2013,17,125
"massac, il",10703,10564,10842,1383,1244,1522,2013,17,127
"menard, il",9308,9204,9412,1035,931,1139,2013,17,129
"mercer, il",11529,11399,11659,1363,1233,1493,2013,17,131
"monroe, il",26010,25793,26227,2178,1961,2395,2013,17,133
"montgomery, il",19725,19479,19971,2632,2386,2878,2013,17,135
"morgan, il",23705,23423,23987,2857,2575,3139,2013,17,137
"moultrie, il",10514,10365,10663,1526,1377,1675,2013,17,139
"ogle, il",38269,37826,38712,5054,4611,5497,2013,17,141
